date,weekday,month,scheduled_departure,hour,origin,destination,train_type,weather,construction_work,is_rush_hour,is_weekend,delay_minutes,is_delayed
2024-06-08,Saturday,6,2024-06-08 19:22,19,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,True,2.6,False
2024-06-08,Saturday,6,2024-06-08 21:07,21,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,True,2.5,False
2024-06-08,Saturday,6,2024-06-08 22:01,22,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,True,1.5,False
2024-06-09,Sunday,6,2024-06-09 05:58,5,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,True,3.3,False
2024-06-09,Sunday,6,2024-06-09 07:16,7,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,True,2.7,False
2024-06-09,Sunday,6,2024-06-09 08:27,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,True,4.4,False
2024-06-09,Sunday,6,2024-06-09 08:34,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,True,8.9,True
2024-06-09,Sunday,6,2024-06-09 08:55,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,0.2,False
2024-06-09,Sunday,6,2024-06-09 08:56,8,Berlin Hbf,Hamburg Hbf,ICE,storm,False,True,True,5.7,True
2024-06-09,Sunday,6,2024-06-09 09:37,9,Cologne Hbf,Bonn Hbf,RE,clear,True,False,True,2.1,False
2024-06-09,Sunday,6,2024-06-09 11:52,11,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,True,0.4,False
2024-06-09,Sunday,6,2024-06-09 14:07,14,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,False,True,0.5,False
2024-06-09,Sunday,6,2024-06-09 17:21,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,True,True,2.8,False
2024-06-09,Sunday,6,2024-06-09 17:38,17,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,True,2.1,False
2024-06-09,Sunday,6,2024-06-09 17:54,17,Munich Hbf,Augsburg Hbf,RE,clear,False,True,True,1.9,False
2024-06-10,Monday,6,2024-06-10 07:54,7,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,0.7,False
2024-06-10,Monday,6,2024-06-10 08:50,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.7,False
2024-06-10,Monday,6,2024-06-10 08:59,8,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,3.1,False
2024-06-10,Monday,6,2024-06-10 09:44,9,Cologne Hbf,Berlin Hbf,ICE,clear,True,False,False,4.9,False
2024-06-10,Monday,6,2024-06-10 14:20,14,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,0.4,False
2024-06-10,Monday,6,2024-06-10 15:05,15,Leipzig Hbf,Dresden Hbf,RE,clear,True,False,False,2.7,False
2024-06-10,Monday,6,2024-06-10 20:02,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,0.7,False
2024-06-10,Monday,6,2024-06-10 22:03,22,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,4.0,False
2024-06-11,Tuesday,6,2024-06-11 06:24,6,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,0.3,False
2024-06-11,Tuesday,6,2024-06-11 08:40,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,10.2,True
2024-06-11,Tuesday,6,2024-06-11 11:31,11,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,4.3,False
2024-06-11,Tuesday,6,2024-06-11 12:18,12,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,2.3,False
2024-06-11,Tuesday,6,2024-06-11 14:28,14,Cologne Hbf,Berlin Hbf,ICE,rain,True,False,False,13.8,True
2024-06-11,Tuesday,6,2024-06-11 14:36,14,Munich Hbf,Augsburg Hbf,RE,storm,True,False,False,2.4,False
2024-06-11,Tuesday,6,2024-06-11 18:20,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,True,False,11.2,True
2024-06-11,Tuesday,6,2024-06-11 20:49,20,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,5.5,True
2024-06-12,Wednesday,6,2024-06-12 06:36,6,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,3.3,False
2024-06-12,Wednesday,6,2024-06-12 07:15,7,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,4.1,False
2024-06-12,Wednesday,6,2024-06-12 07:19,7,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,1.1,False
2024-06-12,Wednesday,6,2024-06-12 08:16,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.2,False
2024-06-12,Wednesday,6,2024-06-12 10:03,10,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,False,1.7,False
2024-06-12,Wednesday,6,2024-06-12 10:14,10,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,3.1,False
2024-06-12,Wednesday,6,2024-06-12 10:23,10,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,8.6,True
2024-06-12,Wednesday,6,2024-06-12 10:42,10,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,9.6,True
2024-06-12,Wednesday,6,2024-06-12 16:21,16,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,0.7,False
2024-06-12,Wednesday,6,2024-06-12 16:39,16,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,False,0.8,False
2024-06-12,Wednesday,6,2024-06-12 20:26,20,Leipzig Hbf,Dresden Hbf,RE,clear,True,False,False,4.4,False
2024-06-12,Wednesday,6,2024-06-12 22:06,22,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,1.8,False
2024-06-12,Wednesday,6,2024-06-12 22:48,22,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,5.0,False
2024-06-12,Wednesday,6,2024-06-12 22:57,22,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,7.3,True
2024-06-13,Thursday,6,2024-06-13 05:32,5,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,storm,False,False,False,14.5,True
2024-06-13,Thursday,6,2024-06-13 07:30,7,Cologne Hbf,Berlin Hbf,ICE,clear,True,True,False,5.4,True
2024-06-13,Thursday,6,2024-06-13 07:57,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,3.0,False
2024-06-13,Thursday,6,2024-06-13 08:35,8,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,40.7,True
2024-06-13,Thursday,6,2024-06-13 08:40,8,Cologne Hbf,Bonn Hbf,RE,storm,False,True,False,3.9,False
2024-06-13,Thursday,6,2024-06-13 09:42,9,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,2.7,False
2024-06-13,Thursday,6,2024-06-13 09:57,9,Leipzig Hbf,Dresden Hbf,RE,clear,True,False,False,2.3,False
2024-06-13,Thursday,6,2024-06-13 12:15,12,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,1.5,False
2024-06-13,Thursday,6,2024-06-13 13:37,13,Cologne Hbf,Berlin Hbf,ICE,storm,False,False,False,7.2,True
2024-06-13,Thursday,6,2024-06-13 13:49,13,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,2.5,False
2024-06-13,Thursday,6,2024-06-13 14:41,14,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,6.7,True
2024-06-13,Thursday,6,2024-06-13 18:34,18,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,0.7,False
2024-06-13,Thursday,6,2024-06-13 20:03,20,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.4,False
2024-06-13,Thursday,6,2024-06-13 20:13,20,Hamburg Hbf,Hannover Hbf,IC,clear,True,False,False,6.0,True
2024-06-13,Thursday,6,2024-06-13 20:38,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,0.4,False
2024-06-14,Friday,6,2024-06-14 06:33,6,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,False,8.2,True
2024-06-14,Friday,6,2024-06-14 06:40,6,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,0.4,False
2024-06-14,Friday,6,2024-06-14 06:50,6,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,6.0,True
2024-06-14,Friday,6,2024-06-14 07:54,7,Hamburg Hbf,Hannover Hbf,IC,clear,True,True,False,3.5,False
2024-06-14,Friday,6,2024-06-14 08:32,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,7.9,True
2024-06-14,Friday,6,2024-06-14 09:25,9,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,3.7,False
2024-06-14,Friday,6,2024-06-14 12:45,12,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,3.7,False
2024-06-14,Friday,6,2024-06-14 13:19,13,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,1.7,False
2024-06-14,Friday,6,2024-06-14 13:23,13,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,8.2,True
2024-06-14,Friday,6,2024-06-14 19:10,19,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,7.0,True
2024-06-15,Saturday,6,2024-06-15 07:33,7,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,True,0.3,False
2024-06-15,Saturday,6,2024-06-15 09:27,9,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,False,True,26.7,True
2024-06-15,Saturday,6,2024-06-15 09:42,9,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,True,0.3,False
2024-06-15,Saturday,6,2024-06-15 11:07,11,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,True,1.2,False
2024-06-15,Saturday,6,2024-06-15 13:02,13,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,True,2.7,False
2024-06-15,Saturday,6,2024-06-15 13:14,13,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,True,0.5,False
2024-06-15,Saturday,6,2024-06-15 17:17,17,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,0.9,False
2024-06-15,Saturday,6,2024-06-15 17:25,17,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,True,3.8,False
2024-06-15,Saturday,6,2024-06-15 17:42,17,Cologne Hbf,Berlin Hbf,ICE,rain,False,True,True,3.3,False
2024-06-16,Sunday,6,2024-06-16 07:13,7,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,1.9,False
2024-06-16,Sunday,6,2024-06-16 07:55,7,Cologne Hbf,Bonn Hbf,RE,clear,True,True,True,0.2,False
2024-06-16,Sunday,6,2024-06-16 08:16,8,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,True,2.3,False
2024-06-16,Sunday,6,2024-06-16 08:44,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,True,1.0,False
2024-06-16,Sunday,6,2024-06-16 10:42,10,Leipzig Hbf,Dresden Hbf,RE,storm,True,False,True,6.6,True
2024-06-16,Sunday,6,2024-06-16 14:44,14,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,False,True,1.6,False
2024-06-16,Sunday,6,2024-06-16 16:16,16,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,True,3.8,False
2024-06-16,Sunday,6,2024-06-16 17:33,17,Munich Hbf,Augsburg Hbf,RE,clear,True,True,True,4.8,False
2024-06-16,Sunday,6,2024-06-16 18:41,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,True,9.7,True
2024-06-16,Sunday,6,2024-06-16 19:21,19,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,64.7,True
2024-06-16,Sunday,6,2024-06-16 19:45,19,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,3.2,False
2024-06-16,Sunday,6,2024-06-16 21:50,21,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,True,4.8,False
2024-06-16,Sunday,6,2024-06-16 22:25,22,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,True,1.6,False
2024-06-17,Monday,6,2024-06-17 11:11,11,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,6.1,True
2024-06-17,Monday,6,2024-06-17 13:09,13,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,3.4,False
2024-06-17,Monday,6,2024-06-17 13:10,13,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,6.7,True
2024-06-17,Monday,6,2024-06-17 13:28,13,Cologne Hbf,Berlin Hbf,ICE,rain,True,False,False,5.3,True
2024-06-17,Monday,6,2024-06-17 14:04,14,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,4.9,False
2024-06-17,Monday,6,2024-06-17 14:10,14,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,False,False,2.7,False
2024-06-17,Monday,6,2024-06-17 14:46,14,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,0.9,False
2024-06-17,Monday,6,2024-06-17 15:50,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,0.9,False
2024-06-17,Monday,6,2024-06-17 16:09,16,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,7.1,True
2024-06-17,Monday,6,2024-06-17 17:00,17,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,True,False,6.1,True
2024-06-17,Monday,6,2024-06-17 18:02,18,Leipzig Hbf,Dresden Hbf,RE,storm,False,True,False,2.6,False
2024-06-17,Monday,6,2024-06-17 18:13,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,7.5,True
2024-06-17,Monday,6,2024-06-17 18:47,18,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,4.6,False
2024-06-17,Monday,6,2024-06-17 18:53,18,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,True,False,2.9,False
2024-06-18,Tuesday,6,2024-06-18 05:36,5,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,4.2,False
2024-06-18,Tuesday,6,2024-06-18 11:43,11,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,5.0,False
2024-06-18,Tuesday,6,2024-06-18 12:46,12,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,7.1,True
2024-06-18,Tuesday,6,2024-06-18 13:10,13,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.3,False
2024-06-18,Tuesday,6,2024-06-18 15:12,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,4.2,False
2024-06-18,Tuesday,6,2024-06-18 16:43,16,Munich Hbf,Augsburg Hbf,RE,clear,True,False,False,0.5,False
2024-06-18,Tuesday,6,2024-06-18 17:18,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.3,False
2024-06-18,Tuesday,6,2024-06-18 17:40,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,2.5,False
2024-06-18,Tuesday,6,2024-06-18 18:37,18,Berlin Hbf,Hamburg Hbf,ICE,clear,True,True,False,15.6,True
2024-06-18,Tuesday,6,2024-06-18 20:43,20,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,False,2.6,False
2024-06-19,Wednesday,6,2024-06-19 06:14,6,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,3.7,False
2024-06-19,Wednesday,6,2024-06-19 07:07,7,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,1.1,False
2024-06-19,Wednesday,6,2024-06-19 08:12,8,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,True,False,2.8,False
2024-06-19,Wednesday,6,2024-06-19 10:47,10,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,2.6,False
2024-06-19,Wednesday,6,2024-06-19 14:22,14,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,2.4,False
2024-06-19,Wednesday,6,2024-06-19 16:49,16,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,3.9,False
2024-06-19,Wednesday,6,2024-06-19 17:19,17,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,1.1,False
2024-06-19,Wednesday,6,2024-06-19 17:26,17,Leipzig Hbf,Dresden Hbf,RE,storm,False,True,False,4.2,False
2024-06-19,Wednesday,6,2024-06-19 17:37,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,True,False,2.7,False
2024-06-19,Wednesday,6,2024-06-19 19:16,19,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,True,False,3.5,False
2024-06-20,Thursday,6,2024-06-20 05:54,5,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,False,False,1.3,False
2024-06-20,Thursday,6,2024-06-20 07:27,7,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,1.1,False
2024-06-20,Thursday,6,2024-06-20 07:59,7,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,4.4,False
2024-06-20,Thursday,6,2024-06-20 08:07,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,True,False,8.8,True
2024-06-20,Thursday,6,2024-06-20 14:22,14,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,3.9,False
2024-06-20,Thursday,6,2024-06-20 15:16,15,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,1.0,False
2024-06-20,Thursday,6,2024-06-20 20:31,20,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,True,False,False,20.9,True
2024-06-21,Friday,6,2024-06-21 05:58,5,Cologne Hbf,Bonn Hbf,RE,storm,False,False,False,2.3,False
2024-06-21,Friday,6,2024-06-21 08:29,8,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,1.9,False
2024-06-21,Friday,6,2024-06-21 10:45,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.4,False
2024-06-21,Friday,6,2024-06-21 11:06,11,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,0.9,False
2024-06-21,Friday,6,2024-06-21 16:15,16,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,7.5,True
2024-06-21,Friday,6,2024-06-21 16:43,16,Cologne Hbf,Bonn Hbf,RE,clear,True,False,False,3.7,False
2024-06-21,Friday,6,2024-06-21 17:28,17,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,False,1.4,False
2024-06-21,Friday,6,2024-06-21 17:40,17,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,4.4,False
2024-06-21,Friday,6,2024-06-21 17:48,17,Berlin Hbf,Hamburg Hbf,ICE,storm,False,True,False,9.0,True
2024-06-21,Friday,6,2024-06-21 18:28,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,True,True,False,6.0,True
2024-06-22,Saturday,6,2024-06-22 06:02,6,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,True,1.8,False
2024-06-22,Saturday,6,2024-06-22 07:07,7,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,True,True,True,4.0,False
2024-06-22,Saturday,6,2024-06-22 08:48,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,True,2.1,False
2024-06-22,Saturday,6,2024-06-22 09:29,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,True,4.1,False
2024-06-22,Saturday,6,2024-06-22 09:33,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,True,5.2,True
2024-06-22,Saturday,6,2024-06-22 10:14,10,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,True,False,True,0.3,False
2024-06-22,Saturday,6,2024-06-22 11:42,11,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,True,2.1,False
2024-06-22,Saturday,6,2024-06-22 11:42,11,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,True,1.2,False
2024-06-22,Saturday,6,2024-06-22 12:14,12,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,True,3.8,False
2024-06-22,Saturday,6,2024-06-22 12:27,12,Hamburg Hbf,Hannover Hbf,IC,rain,True,False,True,5.7,True
2024-06-22,Saturday,6,2024-06-22 15:45,15,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,True,3.6,False
2024-06-22,Saturday,6,2024-06-22 16:57,16,Cologne Hbf,Berlin Hbf,ICE,clear,True,False,True,3.2,False
2024-06-22,Saturday,6,2024-06-22 17:28,17,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,True,1.9,False
2024-06-22,Saturday,6,2024-06-22 18:17,18,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,True,0.8,False
2024-06-22,Saturday,6,2024-06-22 19:24,19,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,True,True,6.6,True
2024-06-22,Saturday,6,2024-06-22 20:33,20,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,True,5.8,True
2024-06-22,Saturday,6,2024-06-22 20:35,20,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,False,True,0.6,False
2024-06-23,Sunday,6,2024-06-23 06:07,6,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,True,1.8,False
2024-06-23,Sunday,6,2024-06-23 09:48,9,Munich Hbf,Augsburg Hbf,RE,clear,False,False,True,2.2,False
2024-06-23,Sunday,6,2024-06-23 10:02,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,True,False,True,2.9,False
2024-06-23,Sunday,6,2024-06-23 11:56,11,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,True,8.6,True
2024-06-23,Sunday,6,2024-06-23 11:58,11,Munich Hbf,Augsburg Hbf,RE,clear,False,False,True,1.3,False
2024-06-23,Sunday,6,2024-06-23 13:25,13,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,True,2.0,False
2024-06-23,Sunday,6,2024-06-23 17:08,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,True,True,True,0.8,False
2024-06-23,Sunday,6,2024-06-23 17:11,17,Leipzig Hbf,Dresden Hbf,RE,storm,False,True,True,4.4,False
2024-06-23,Sunday,6,2024-06-23 20:09,20,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,True,3.8,False
2024-06-23,Sunday,6,2024-06-23 22:57,22,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,True,4.8,False
2024-06-24,Monday,6,2024-06-24 05:37,5,Hamburg Hbf,Hannover Hbf,IC,storm,False,False,False,3.2,False
2024-06-24,Monday,6,2024-06-24 08:18,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,1.4,False
2024-06-24,Monday,6,2024-06-24 14:02,14,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.2,False
2024-06-24,Monday,6,2024-06-24 18:16,18,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,4.0,False
2024-06-25,Tuesday,6,2024-06-25 07:24,7,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,2.0,False
2024-06-25,Tuesday,6,2024-06-25 07:26,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,4.1,False
2024-06-25,Tuesday,6,2024-06-25 08:29,8,Munich Hbf,Augsburg Hbf,RE,storm,False,True,False,3.2,False
2024-06-25,Tuesday,6,2024-06-25 09:22,9,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,True,False,False,1.3,False
2024-06-25,Tuesday,6,2024-06-25 11:31,11,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,True,False,False,6.4,True
2024-06-25,Tuesday,6,2024-06-25 13:22,13,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,69.2,True
2024-06-25,Tuesday,6,2024-06-25 14:48,14,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,0.1,False
2024-06-25,Tuesday,6,2024-06-25 17:38,17,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,5.0,False
2024-06-25,Tuesday,6,2024-06-25 19:58,19,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,1.5,False
2024-06-26,Wednesday,6,2024-06-26 06:36,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,6.0,True
2024-06-26,Wednesday,6,2024-06-26 08:55,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,0.4,False
2024-06-26,Wednesday,6,2024-06-26 09:48,9,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,0.9,False
2024-06-26,Wednesday,6,2024-06-26 16:53,16,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,2.2,False
2024-06-26,Wednesday,6,2024-06-26 18:17,18,Leipzig Hbf,Dresden Hbf,RE,clear,True,True,False,7.6,True
2024-06-26,Wednesday,6,2024-06-26 18:27,18,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,1.0,False
2024-06-26,Wednesday,6,2024-06-26 20:29,20,Munich Hbf,Augsburg Hbf,RE,clear,True,False,False,6.5,True
2024-06-27,Thursday,6,2024-06-27 05:54,5,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,15.9,True
2024-06-27,Thursday,6,2024-06-27 07:00,7,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,0.0,False
2024-06-27,Thursday,6,2024-06-27 08:50,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,5.0,False
2024-06-27,Thursday,6,2024-06-27 09:06,9,Cologne Hbf,Bonn Hbf,RE,clear,True,False,False,3.5,False
2024-06-27,Thursday,6,2024-06-27 13:41,13,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,2.1,False
2024-06-27,Thursday,6,2024-06-27 13:57,13,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,1.8,False
2024-06-27,Thursday,6,2024-06-27 14:13,14,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,False,False,1.6,False
2024-06-27,Thursday,6,2024-06-27 14:41,14,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,14.7,True
2024-06-27,Thursday,6,2024-06-27 17:59,17,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,7.1,True
2024-06-27,Thursday,6,2024-06-27 18:48,18,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,1.5,False
2024-06-27,Thursday,6,2024-06-27 18:59,18,Cologne Hbf,Bonn Hbf,RE,rain,True,True,False,2.8,False
2024-06-27,Thursday,6,2024-06-27 19:03,19,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,True,False,0.8,False
2024-06-27,Thursday,6,2024-06-27 19:28,19,Leipzig Hbf,Dresden Hbf,RE,storm,False,True,False,1.8,False
2024-06-28,Friday,6,2024-06-28 05:41,5,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,4.1,False
2024-06-28,Friday,6,2024-06-28 07:41,7,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,2.9,False
2024-06-28,Friday,6,2024-06-28 08:27,8,Munich Hbf,Augsburg Hbf,RE,storm,False,True,False,4.6,False
2024-06-28,Friday,6,2024-06-28 10:41,10,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,True,False,False,0.9,False
2024-06-28,Friday,6,2024-06-28 11:20,11,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,2.3,False
2024-06-28,Friday,6,2024-06-28 14:51,14,Cologne Hbf,Berlin Hbf,ICE,clear,True,False,False,8.2,True
